"X","file","mfcc_1_mean","mfcc_1_std","mfcc_2_mean","mfcc_2_std","mfcc_3_mean","mfcc_3_std","mfcc_4_mean","mfcc_4_std","mfcc_5_mean","mfcc_5_std","mfcc_6_mean","mfcc_6_std","mfcc_7_mean","mfcc_7_std","mfcc_8_mean","mfcc_8_std","mfcc_9_mean","mfcc_9_std","mfcc_10_mean","mfcc_10_std","mfcc_11_mean","mfcc_11_std","mfcc_12_mean","mfcc_12_std","mfcc_13_mean","mfcc_13_std","spectral_centroid_mean","spectral_centroid_std","spectral_brightness","spectral_contrast_1_mean","spectral_contrast_1_std","spectral_contrast_2_mean","spectral_contrast_2_std","spectral_contrast_3_mean","spectral_contrast_3_std","spectral_contrast_4_mean","spectral_contrast_4_std","spectral_contrast_5_mean","spectral_contrast_5_std","spectral_contrast_6_mean","spectral_contrast_6_std","spectral_contrast_7_mean","spectral_contrast_7_std","spectral_flatness_mean","spectral_flatness_std","f0_mean","f0_std","F1_mean","F2_mean","F3_mean","F1_bandwidth","F2_bandwidth","F3_bandwidth","vibrato_rate","vibrato_amplitude","jitter_local","hnr_mean","RAHVUS","tyyp","rahvas","viide","kloonitud"
3392,"vc_aaaaa_VA_Kz_0039a_00-11-46_00-12-45_1526969_clip1_wav_1.0_150_0.9.wav",-202.671722412109,40.2461776733398,130.705322265625,16.1603298187256,-45.7482757568359,19.7196464538574,-34.0617370605469,11.4792070388794,-26.6048030853271,10.7312240600586,26.9034099578857,9.74790859222412,12.172308921814,6.64509057998657,17.5426349639893,6.29990386962891,8.24492931365967,5.06226587295532,14.2112226486206,5.38069725036621,11.8271656036377,8.97112560272217,5.27701568603516,11.1692886352539,5.93964338302612,6.33794498443604,1135.13243287826,127.431294083609,0.130701377987862,21.5785190921888,3.95569104779925,19.5077651314235,7.39301544211453,29.7671679724721,5.19574412649213,28.4080190137082,4.23162412030147,26.0099262873333,3.80213638512251,18.7838805774139,2.48946046640102,57.8201499846692,5.79666695468624,3.19253194902558e-05,0.00030040537239983,345.103631853813,126.970734623561,872.027059950063,1360.59671314781,2238.18961536233,99.8845080098878,170.76565266359,1054.09137749634,4.44444444444444,115.944479426615,0.00305955975302747,20.5096391608749,"kloonungari","kloon","ungari","VA_Kz_0039a_00-11-46_00-12-45",TRUE
3393,"vc_aaaaa_VA_Kz_0039a_00-11-46_00-12-45_1526969_clip2_wav_1.0_150_0.9.wav",-208.891296386719,44.0287132263184,125.632537841797,21.4084529876709,-51.1742095947266,18.2798042297363,-19.4923915863037,12.201021194458,-25.9218692779541,11.4273376464844,36.9930419921875,9.89998245239258,1.46955847740173,7.80084133148193,19.0652008056641,5.76439619064331,7.63761043548584,6.81585121154785,19.694263458252,6.30586242675781,13.2539892196655,8.7407922744751,-0.447032272815704,11.5851850509644,9.91764545440674,6.18557262420654,1238.16621568923,189.780289692038,0.197075590491295,20.5044915074809,3.65386000894282,19.436356577063,6.9767235202522,29.2859982146899,5.38691418600404,27.7364647233105,4.00639858548854,27.7820876471799,4.7329397505806,19.22262494419,2.63376160337598,61.3894452829656,5.8374940707554,9.836585377343e-06,2.28480730584124e-05,339.07587698484,109.440840800914,867.209918372699,1463.37730147318,2343.67639392318,120.481084587353,257.157908217291,1028.29051058541,4.64135021097046,87.5466776699732,0.00328311200575335,19.0493178698227,"kloonungari","kloon","ungari","VA_Kz_0039a_00-11-46_00-12-45",TRUE
3394,"vc_aaaaa_VA_Kz_0039a_00-12-45_00-13-30_1526971_clip0_wav_1.0_150_0.9.wav",-262.249176025391,37.568473815918,136.300994873047,22.4974708557129,-35.3738021850586,22.145658493042,-34.8753128051758,14.9016942977905,-19.3006210327148,10.8687601089478,45.7029724121094,10.8154602050781,10.182915687561,8.80680751800537,20.5838279724121,6.3561315536499,5.86846399307251,5.13337278366089,11.8209409713745,5.32767581939697,9.90410423278809,6.54198551177979,4.98432111740112,10.7566156387329,10.9644975662231,7.61741256713867,1148.6438347113,182.269767742453,0.140375256538391,19.8449119243053,3.48603364017524,20.3706181832986,7.6306127392817,29.6542166113872,4.75117837938871,29.208290635869,4.13038867912971,29.2994103328859,4.80348852299217,18.6384915080714,2.82800747675013,58.8185912151042,5.83810375978209,4.21560253016651e-05,0.00050123542314395,335.215256894804,109.985155973877,901.03968057109,1325.63666307314,1929.43536598528,223.984240199009,189.405116969863,763.255722131697,4.39093484419263,65.8350108019979,0.00280424983418803,19.5368049468681,"kloonungari","kloon","ungari","VA_Kz_0039a_00-12-45_00-13-30",TRUE
3395,"vc_aaaaa_VA_Kz_0039a_00-12-45_00-13-30_1526971_clip1_wav_1.0_150_0.9.wav",-239.069793701172,34.4714279174805,125.549537658691,25.7126808166504,-41.4693794250488,16.8526878356934,-32.2407493591309,13.357048034668,-27.1785469055176,11.3223190307617,46.7157745361328,14.7717924118042,7.84130764007568,7.84275245666504,24.6626796722412,5.60594034194946,5.439040184021,6.09187030792236,15.7612285614014,5.71087789535522,11.3840141296387,8.06906509399414,5.21215438842773,11.375358581543,13.0943155288696,6.35806560516357,1246.68841023184,208.926981995143,0.153953641653061,20.2840781400606,3.92871919135734,19.0237845602743,7.49210136770263,29.2804920945683,5.40047454948701,28.7369071346253,4.27341246815064,29.0537978687125,4.49877649333756,19.7644031357838,3.5144284009101,61.2213090013868,6.41519832589841,7.07292783772573e-05,0.00072111829649657,336.038505007313,101.345399179874,901.229890731541,1349.81486226826,2105.30922747165,145.870653564527,155.527214325779,855.001600098808,4.63483146067416,92.6480694217604,0.00328666687498707,19.2530549622493,"kloonungari","kloon","ungari","VA_Kz_0039a_00-12-45_00-13-30",TRUE
3396,"vc_aaaaa_VA_Kz_0039a_00-13-40_00-15-11_1526976_clip0_wav_1.0_150_0.9.wav",-226.737930297852,36.3604774475098,133.102844238281,20.5917472839355,-43.4302215576172,17.3232669830322,-35.4071731567383,11.0205812454224,-24.1504306793213,10.6878519058228,45.6534881591797,9.66866207122803,15.041220664978,9.06022834777832,12.8487453460693,5.77288293838501,5.55501651763916,7.84292793273926,10.9646520614624,4.8500771522522,16.4896602630615,8.17300605773926,3.19315767288208,8.59114265441895,4.79494524002075,6.57930707931519,1172.23280460138,140.451307630992,0.136215418577194,21.9799716985905,3.38179371208024,19.661308614834,7.25840556900857,28.6132771630158,4.55067160292052,29.0199610174114,3.88184957922576,28.5919720124617,4.6100159488207,18.6548943069011,2.72511785387904,57.232912331277,5.62557572111497,1.08208778328844e-05,8.34768870845437e-05,343.982861250017,118.166331311875,931.908827854336,1384.27134466169,2114.61293190697,127.173584393601,186.83201913102,991.071338819146,7.46887966804979,89.3209034807037,0.00369885344980571,19.5571313805291,"kloonungari","kloon","ungari","VA_Kz_0039a_00-13-40_00-15-11",TRUE
3397,"vc_aaaaa_VA_Kz_0039a_00-13-40_00-15-11_1526976_clip1_wav_1.0_150_0.9.wav",-219.229736328125,39.4902610778809,128.478576660156,22.9217891693115,-48.3293151855469,20.0825176239014,-29.1157417297363,14.427267074585,-21.8071975708008,10.738429069519,45.3085327148438,9.76440715789795,19.3799781799316,6.32729053497314,11.2549610137939,6.76570463180542,7.07674932479858,6.24598264694214,10.2172250747681,6.30127859115601,14.2686605453491,8.83704090118408,4.18373537063599,8.82869625091553,6.48410367965698,5.93356990814209,1183.42980338612,168.823305506571,0.157330617308617,22.6201772928042,3.41676854565101,20.189138494444,7.49568612085315,28.3437099488852,4.75434092581231,28.5756646213608,4.22680794649657,28.7996076765291,4.69312613183476,20.4679124414532,3.32452827293029,56.9431747734705,5.51814990128337,1.17498011604766e-05,9.19638187042438e-05,339.807766285971,113.201786258766,970.358488464026,1424.57264152956,2227.51691991642,149.009962500642,191.869670405842,1013.40639292485,4.37853107344633,66.6809859798814,0.00315692718973084,20.1974723221288,"kloonungari","kloon","ungari","VA_Kz_0039a_00-13-40_00-15-11",TRUE
3398,"vc_aaaaa_VA_Kz_0039a_00-13-40_00-15-11_1526976_clip2_wav_1.0_150_0.9.wav",-216.862030029297,34.6380043029785,124.897933959961,19.2355899810791,-49.2503051757812,16.791919708252,-31.8452816009521,11.2608051300049,-23.1066493988037,11.7069606781006,40.0469932556152,11.1599082946777,21.3801460266113,6.49446392059326,14.5167636871338,6.71971321105957,5.32031011581421,5.42563152313232,10.9166307449341,5.96337127685547,13.5818634033203,6.68474864959717,2.65779542922974,6.53911113739014,7.32352495193481,5.85249710083008,1195.98736691396,162.828881492836,0.133890584111214,21.5508869440163,3.62965522270407,20.4285821154982,7.39401660895356,28.6103145515343,4.823307704443,29.7063851664541,4.30168700363283,27.0553523380389,4.52990239974565,19.6602799863995,2.66183793345663,55.8742314053761,5.28074427762651,1.75450659298804e-05,0.00013543608656618,339.70380658386,106.8969298369,961.037805334766,1367.27447801928,2236.47092740918,131.058655099712,163.531722275809,1095.07288820556,4.58333333333333,75.3164631181091,0.0030056146554084,21.853356705533,"kloonungari","kloon","ungari","VA_Kz_0039a_00-13-40_00-15-11",TRUE
3399,"vc_aaaaa_VA_Kz_0039a_00-13-40_00-15-11_1526976_clip3_wav_1.0_150_0.9.wav",-222.319839477539,35.9179801940918,122.521835327148,20.6579093933105,-38.4754524230957,17.9226341247559,-20.2949256896973,13.8243198394775,-35.7620010375977,13.172345161438,42.0536766052246,9.4636754989624,20.4376564025879,8.50656795501709,15.3122692108154,5.39248466491699,4.58345699310303,5.85589075088501,13.0860147476196,6.68421459197998,16.5185661315918,7.89534139633179,8.11753082275391,13.2680492401123,10.8399038314819,8.2796745300293,1194.50680030101,156.485076238349,0.12629060447216,22.0970724306593,3.7649895113743,19.790810573167,7.35305168403874,30.2147394094786,5.66480910564606,30.6340804057076,4.3095430144618,27.2532702687847,3.85013507870882,21.5805435116188,3.79508091899627,58.1256760226901,5.71192490184328,4.10886277677491e-05,0.00049925851635634,339.458424579048,100.930013568244,898.092516909054,1323.08554262883,2494.75472041807,135.986804153353,106.313648738437,1211.20486298285,4.43213296398892,62.059523992167,0.00298829106389829,20.6560260063451,"kloonungari","kloon","ungari","VA_Kz_0039a_00-13-40_00-15-11",TRUE
3400,"vc_aaaaa_VA_Kz_0039a_00-13-40_00-15-11_1526976_clip4_wav_1.0_150_0.9.wav",-227.098587036133,35.4475631713867,125.425743103027,22.4107666015625,-38.9867630004883,17.3826389312744,-25.590648651123,10.0243797302246,-22.3485832214355,12.1208963394165,40.2853546142578,10.4998464584351,26.8492279052734,6.04616403579712,11.2096529006958,6.74286460876465,2.2909836769104,5.95498418807983,11.2908220291138,7.71766138076782,16.6308879852295,6.40923070907593,7.77207899093628,8.31641674041748,4.76821184158325,6.1726884841919,1163.71677879666,165.928662638954,0.120422631502151,21.5063528126127,3.55474492956011,20.6186953135099,7.97734347959221,29.102074240425,4.82444880589232,30.1785952238338,4.39703045647436,26.3003417004457,4.41463403348737,19.9441208622168,3.19845676246207,56.0690969461627,5.63806219831596,2.95918143820018e-05,0.00033689409610815,343.775763101995,116.738386163152,938.779863768782,1343.02565354584,2548.71413819157,230.523005267891,138.105178042852,1017.96649875483,4.40165061898212,102.517340998136,0.00330577623194495,19.8334250805241,"kloonungari","kloon","ungari","VA_Kz_0039a_00-13-40_00-15-11",TRUE
3401,"vc_aaaaa_VA_Kz_0039a_00-15-12_00-16-36_1526978_clip0_wav_1.0_150_0.9.wav",-207.242584228516,38.066837310791,129.904235839844,20.6435966491699,-48.9071807861328,21.9206123352051,-29.0613346099854,9.57602500915527,-30.4022941589355,10.4328231811523,35.0688514709473,11.3600597381592,16.8177585601807,8.19773483276367,17.4178085327148,7.42419815063477,1.63539481163025,5.69250392913818,9.37642478942871,4.53787660598755,15.5724363327026,7.1674952507019,5.44366216659546,11.3324823379517,9.16511917114258,6.62347316741943,1170.86089802546,161.474874842723,0.124622672796249,22.0657196456966,3.86884025053977,19.6107037341676,6.50291644585332,29.0790054121809,4.82577802986716,28.8816573838747,4.2135306079467,25.0992969529386,4.06626440913003,19.5329998405612,2.68036626805442,56.8584693492971,5.44141353722656,1.16334649646888e-05,7.35866124159656e-05,335.48445375879,106.692351988284,913.730683879473,1351.22107278742,2436.84487966498,93.030792229477,119.017231344843,1169.21014665777,4.60893854748603,116.159371848118,0.00362906913033939,20.540911905339,"kloonungari","kloon","ungari","VA_Kz_0039a_00-15-12_00-16-36",TRUE
3402,"vc_aaaaa_VA_Kz_0039a_00-15-12_00-16-36_1526978_clip1_wav_1.0_150_0.9.wav",-214.220275878906,45.1096038818359,134.999588012695,18.0781936645508,-44.4087829589844,23.1888332366943,-29.1784820556641,11.4176979064941,-35.1334915161133,12.0207862854004,29.5852661132812,8.1492223739624,20.2779350280762,8.3957405090332,17.0477161407471,6.26194429397583,2.76892018318176,5.23580360412598,9.55968475341797,5.5248498916626,15.1651363372803,7.10894536972046,8.19329738616943,8.59908485412598,7.73332118988037,5.50276708602905,1121.07123644637,151.101173780302,0.104541465640068,21.630057945793,3.45531361716606,19.9369762029353,6.94954874967644,29.4202109733852,4.97310539408321,28.1517412625425,3.99982574941909,23.6981044307865,3.55181040660204,18.751200157684,2.86484047141461,56.6299264744853,5.68905466170387,3.26315785059705e-05,0.00029232027009129,333.757365727158,103.2888234026,885.926323215711,1311.56659699244,2366.20094605965,116.322321244442,147.814940786993,1227.98116090664,4.36619718309859,113.741884651164,0.00418053949617236,20.0577781836409,"kloonungari","kloon","ungari","VA_Kz_0039a_00-15-12_00-16-36",TRUE
3403,"vc_aaaaa_VA_Kz_0039a_00-15-12_00-16-36_1526978_clip2_wav_1.0_150_0.9.wav",-227.409744262695,39.6250114440918,129.6875,21.7263946533203,-38.8647422790527,22.6898250579834,-39.1496810913086,12.3821496963501,-33.3407249450684,11.5150814056396,33.2792282104492,10.4811792373657,26.929443359375,8.35708999633789,17.5474605560303,6.82760000228882,5.97748041152954,5.39935731887817,10.0931663513184,5.81232261657715,15.9213695526123,8.90888690948486,13.1981592178345,10.4897241592407,6.45714378356934,5.33960580825806,1121.56011057003,154.760987772206,0.0938491523265839,22.1255767442875,3.90471959841815,19.3432673115597,6.92657267108908,28.5826030062215,5.42728323221876,29.3216900474933,4.60706083535876,24.3889727271339,4.40336380480865,19.2647606241039,2.99827455655184,56.2823927374716,5.91292511617152,3.97107723983936e-05,0.00044984565465711,344.897766578011,119.202734121456,913.514962580815,1328.10033458642,2378.83560751996,127.519966370203,172.395952402301,1099.52744425248,4.36619718309859,80.3352152717002,0.00338414605228552,20.2560848491949,"kloonungari","kloon","ungari","VA_Kz_0039a_00-15-12_00-16-36",TRUE
3404,"vc_aaaaa_VA_Kz_0039a_00-15-12_00-16-36_1526978_clip3_wav_1.0_150_0.9.wav",-213.798446655273,37.2686157226562,131.919830322266,17.7646026611328,-48.4165687561035,18.3891353607178,-32.8710556030273,10.4631519317627,-31.688159942627,10.5828886032104,30.6608772277832,10.6882829666138,20.5237731933594,6.90600967407227,18.0155506134033,6.72942399978638,4.1266598701477,5.71229982376099,10.9563007354736,5.78195476531982,15.539192199707,9.00719738006592,8.20436477661133,9.19327354431152,6.48180818557739,5.76489973068237,1159.15098073016,133.319104992667,0.10811398178339,21.7117895508456,3.9712156506047,19.0676743390821,6.67907939788236,29.1254296887103,5.19851097334799,29.592953818693,4.23421699854619,25.0823452447246,4.00665640075952,19.5999867421331,2.94914849552347,56.1437506473837,5.3183057888838,2.61374771071132e-05,0.00020144890004303,345.525762842708,114.111533148732,908.728266932778,1318.19175726982,2352.99778986925,106.49231970577,136.352858968107,1102.08673278016,4.41988950276243,73.7624641663422,0.00430622943344291,21.0726632201322,"kloonungari","kloon","ungari","VA_Kz_0039a_00-15-12_00-16-36",TRUE
3405,"vc_aaaaa_VA_Kz_0039a_00-18-51_00-19-43_1526985_clip0_wav_1.0_150_0.9.wav",-215.541473388672,36.3778533935547,135.836486816406,24.0014457702637,-52.1658248901367,17.6614170074463,-19.8742980957031,9.45008087158203,-23.6428298950195,11.0415239334106,26.2080841064453,9.31825828552246,27.0359630584717,6.37762832641602,11.6919202804565,6.64390087127686,1.59248518943787,7.33249187469482,12.7556009292603,7.16121578216553,9.45304775238037,6.48991298675537,3.6463418006897,8.28318881988525,2.44582462310791,5.0851879119873,1150.26128502496,163.522437518596,0.150190502405167,21.3482104579142,3.38586832763849,20.6383895605658,7.74745608284613,28.7801728473577,5.17332478946884,27.598020281181,4.2717546862804,25.0984624216245,4.14586531246965,22.1139242100799,3.01995486955484,56.466739106156,5.88341816012182,1.88109788723523e-05,0.00014972082863096,334.88733102216,110.295126031466,909.019977239337,1367.10448141228,2310.81216268499,256.910351578139,258.874507206673,1249.41707458203,4.63483146067416,98.7251589023951,0.00400414420139386,19.1186486219563,"kloonungari","kloon","ungari","VA_Kz_0039a_00-18-51_00-19-43",TRUE
3406,"vc_aaaaa_VA_Kz_0039a_00-18-51_00-19-43_1526985_clip1_wav_1.0_150_0.9.wav",-234.198547363281,39.8105621337891,135.42692565918,22.6746845245361,-44.7406196594238,22.6169624328613,-30.3773574829102,12.6370878219604,-24.9413642883301,12.0881156921387,27.0984268188477,12.1540098190308,26.3611431121826,7.04481792449951,10.6216144561768,6.37441635131836,3.14513039588928,6.34368944168091,14.8760366439819,5.69327735900879,8.47478485107422,11.4187488555908,5.45663595199585,9.73283004760742,7.15530586242676,6.77136373519897,1123.76572968248,181.086738390262,0.138164848089218,21.5759798217175,3.18997891578449,19.8418139547841,7.37170139284305,29.4931574262772,5.01732362252842,28.8764239231597,4.39187043902822,27.8077066285989,5.49480252125334,22.0086968764978,3.69515774873485,56.3312531378244,5.43000431986852,1.82311687240144e-05,0.00017653798568062,341.773522439625,98.625889106352,905.614072002506,1331.52617953762,2094.04895827682,177.301100462309,353.013741080755,1053.58234854416,4.64788732394366,77.5853621235029,0.00304410755133443,20.1621106580152,"kloonungari","kloon","ungari","VA_Kz_0039a_00-18-51_00-19-43",TRUE
3407,"vc_aaaaa_VA_Kz_0039a_00-18-51_00-19-43_1526985_clip2_wav_1.0_150_0.9.wav",-228.238311767578,45.8677711486816,137.976852416992,25.6250495910645,-52.4554290771484,26.8182010650635,-18.9222469329834,11.2380018234253,-21.5476055145264,12.2801876068115,33.1743354797363,10.5518131256104,28.4431228637695,8.05411243438721,11.7917881011963,6.37132740020752,4.93260860443115,7.13742256164551,11.9296894073486,4.69880771636963,7.33908367156982,6.91522550582886,5.89801836013794,7.92663145065308,3.93774914741516,5.56951189041138,1118.9967283654,186.824047007252,0.150646045804024,22.6088205759152,3.80590855165246,20.6504364605824,7.67798032485481,28.463024907319,4.83198607893137,28.2499481555517,4.3085897544325,27.1614662742434,4.92817610333666,22.2891617697637,2.8783377727356,56.2740862375396,4.72334992675233,7.46998466638615e-06,3.68385772162583e-05,332.618376630626,104.881676652957,939.360633328156,1372.38987455061,1987.47113311525,216.19993039,411.282037477699,966.233365767346,4.37235543018336,80.0981111758141,0.0029930497301757,18.9646045249735,"kloonungari","kloon","ungari","VA_Kz_0039a_00-18-51_00-19-43",TRUE
3408,"vc_aaaaa_VA_Kz_0039a_00-18-51_00-19-43_1526985_clip3_wav_1.0_150_0.9.wav",-216.511810302734,42.4472389221191,126.515922546387,23.2650928497314,-51.462459564209,25.7686157226562,-19.2432289123535,11.2832069396973,-28.3302993774414,12.1169118881226,30.8023700714111,10.2356929779053,29.1232261657715,7.79370260238647,14.8936700820923,6.36014175415039,4.06706047058105,6.26812791824341,11.2678213119507,4.91060018539429,4.57877588272095,8.78758239746094,2.17736887931824,7.31329536437988,4.2199330329895,4.96484565734863,1190.49781301662,213.202852300677,0.156715109944344,21.8504477889715,3.82241826898692,20.7340998629477,7.71666824980195,28.622045851672,4.62292882748794,28.9856072225568,4.46691503778996,27.0624105803088,5.13609215784652,22.9642561405692,3.87927284684051,57.7461031335793,5.50417966891232,9.957959264284e-06,5.27878946741112e-05,336.35838320838,109.558933126753,947.915168220134,1371.55813738134,2305.84819342721,158.621433180914,245.373118805801,1309.43259815719,4.37235543018336,78.3918305655647,0.00415747663416739,19.9856593954294,"kloonungari","kloon","ungari","VA_Kz_0039a_00-18-51_00-19-43",TRUE
3409,"vc_aaaaa_VA_Kz_0039a_00-18-51_00-19-43_1526985_clip4_wav_1.0_150_0.9.wav",-229.743148803711,43.1298217773438,130.446640014648,24.3099155426025,-52.5183715820312,23.3296737670898,-22.6028537750244,14.7303380966187,-18.6274929046631,10.9893102645874,35.58447265625,10.2541189193726,25.8858432769775,9.22534370422363,10.435284614563,6.05361223220825,9.38926982879639,6.23505735397339,12.904935836792,5.58109569549561,4.3663387298584,8.60891151428223,4.5615234375,6.69006633758545,1.89769816398621,6.06828260421753,1169.06614215201,183.210469862831,0.170423820614815,22.680879602561,3.62649199659821,20.2266655320766,7.51416192735297,28.4041756681655,4.8173600509993,28.6126351395962,4.30459433586749,28.8082320903897,4.72857067206744,22.5489305857491,3.52998829519862,56.8967146005705,5.33928841635622,1.57054673763923e-05,0.00014553077926393,361.801167754242,146.914491960082,959.668504394119,1417.28675727081,2069.59358916528,172.178415390036,313.691928902405,1036.85779042799,4.34173669467787,97.1800283101846,0.00323050389636095,19.0642776748496,"kloonungari","kloon","ungari","VA_Kz_0039a_00-18-51_00-19-43",TRUE
3410,"vc_aaaaa_VA_Kz_0039a_00-19-44_00-20-17_1526987_clip0_wav_1.0_150_0.9.wav",-203.971923828125,35.5434837341309,131.443603515625,20.1709537506104,-60.3291244506836,19.260274887085,-22.9817657470703,11.2435865402222,-24.9818077087402,11.3989353179932,27.2145977020264,9.88022041320801,22.1143665313721,9.43906021118164,8.49012565612793,5.43094491958618,7.92101860046387,5.70115613937378,19.4973068237305,5.58206462860107,7.88457155227661,9.16660022735596,2.06142902374268,8.05355453491211,4.73233795166016,5.44633007049561,1200.76638427774,143.941604195992,0.174995064735413,21.8745077980438,3.48200445349012,19.1433070268058,6.72238102383208,28.6619363571726,4.53397502037871,28.4612952952054,3.70894272930677,27.6259435235663,4.60736788736799,22.9327126542596,2.93543067978679,56.8603297884478,5.76673036279323,2.44080529228086e-05,0.00020172662334516,340.368398093855,94.5529256163247,919.300723104997,1385.32855925308,2028.6340498842,148.775570186265,322.322404353637,1110.12820452703,4.6639231824417,122.57124458568,0.00448690841587963,19.1942340285747,"kloonungari","kloon","ungari","VA_Kz_0039a_00-19-44_00-20-17",TRUE
3411,"vc_aaaaa_VA_Kz_0039a_00-19-44_00-20-17_1526987_clip1_wav_1.0_150_0.9.wav",-216.926605224609,37.6695098876953,124.096488952637,19.5178089141846,-54.5301399230957,19.8802108764648,-27.1186847686768,10.8859825134277,-23.7519512176514,10.2696962356567,31.1466255187988,9.520583152771,27.6724224090576,8.49637794494629,14.0298757553101,5.80784273147583,7.23403835296631,4.95014142990112,15.5455045700073,5.80779695510864,8.8163423538208,7.5500373840332,2.87513780593872,8.94987392425537,5.09068536758423,5.8715877532959,1201.91941083609,148.383374933476,0.162678420543671,21.1526405487996,3.49195371559893,20.0568410398616,7.13539574181163,29.2329823273991,4.60418412771216,28.704106395995,3.59655495748393,27.4857532945089,4.43398954553073,21.8768118275609,3.10643886352759,57.1815376853018,5.69292489149146,1.66960144269979e-05,0.00011937424278585,351.688741096664,124.989593717958,941.458888225639,1392.74198322225,2158.54520628345,113.252547602713,246.516063600896,1372.31494699851,4.44444444444444,70.4566345925934,0.00352824771495105,19.9301689250409,"kloonungari","kloon","ungari","VA_Kz_0039a_00-19-44_00-20-17",TRUE
3412,"vc_aaaaa_VA_Kz_0039a_00-20-17_00-21-13_1526989_clip0_wav_1.0_150_0.9.wav",-196.025588989258,40.2105751037598,134.399276733398,17.1787357330322,-62.4064903259277,19.1184368133545,-21.7922496795654,9.38008308410644,-24.8247661590576,11.5985307693481,25.9541702270508,9.96641635894775,20.4773902893066,7.7186107635498,12.5093297958374,5.92964458465576,2.9876012802124,7.28610038757324,18.3802509307861,5.5219030380249,8.44275951385498,10.5273895263672,3.4103946685791,8.3258171081543,5.45690250396729,5.79257202148438,1197.38733341117,136.254186063725,0.169085487723351,21.3785822539737,3.61674173344976,20.1349148359202,7.33911025005084,29.4039260580781,4.20016280322313,27.2237666283433,3.33168932985399,26.1782404631852,4.10283321360086,22.6488886307971,3.25586813651116,58.0273393376713,6.08767869256138,2.77604158327449e-05,0.00026489057927392,343.265579954728,111.67089616913,908.033512783392,1387.66296072237,2262.04406383112,138.802564606732,226.277723205537,1216.56468229341,5.23415977961433,92.7755806410501,0.00448314359467378,19.097176325005,"kloonungari","kloon","ungari","VA_Kz_0039a_00-20-17_00-21-13",TRUE
3413,"vc_aaaaa_VA_Kz_0039a_00-20-17_00-21-13_1526989_clip1_wav_1.0_150_0.9.wav",-199.417083740234,37.8141059875488,130.087509155273,18.921422958374,-48.9951171875,19.9648342132568,-29.1122951507568,8.52889633178711,-27.2099895477295,9.77202129364014,24.7554130554199,9.0008373260498,22.9856472015381,9.4093770980835,12.4046468734741,5.44197750091553,6.06338548660278,6.77359485626221,20.1988830566406,5.64919185638428,13.2772960662842,8.99538230895996,4.47385168075562,11.6571378707886,7.99662065505981,5.49332141876221,1127.89375629409,135.75020095494,0.134215816855431,21.9853418047749,3.93669588001491,19.7008308913636,6.80235475474226,29.6592721187993,5.01388592397637,28.5143644760373,3.91602225136155,26.2703596331476,3.87730776947616,21.4494446155906,3.03623525442182,56.9451073639671,5.23933148598747,1.58713810378686e-05,0.00012025464820908,337.390523414193,107.645835354424,885.705585286552,1350.92473225696,2068.02315345955,151.654834943408,285.79559505467,1328.16061814112,4.6218487394958,109.137304348161,0.00394418784290177,19.7710422922674,"kloonungari","kloon","ungari","VA_Kz_0039a_00-20-17_00-21-13",TRUE
3414,"vc_aaaaa_VA_Kz_0039a_00-20-17_00-21-13_1526989_clip2_wav_1.0_150_0.9.wav",-192.3125,41.9014358520508,137.307113647461,17.5694561004639,-59.6529426574707,19.6718711853027,-20.643669128418,11.4388284683228,-26.3944702148438,10.5218410491943,27.0047817230225,9.08108901977539,21.7502365112305,8.31103420257568,9.56142616271973,7.07103586196899,3.99200034141541,6.5411376953125,15.8677835464478,6.9575457572937,11.7153196334839,10.3427572250366,7.3965334892273,9.66170501708984,5.25235652923584,5.94465732574463,1168.81636348123,130.375300916703,0.151833489537239,21.9979438548624,3.69535756938318,20.1240922332647,6.97033507809843,28.71076259091,4.52869415025184,27.4710145957822,3.73441889138086,25.6578768550387,4.15007060991639,21.7160478131494,3.13898268203378,56.3794925874279,5.78084998694413,3.526850923663e-05,0.00033330166479572,337.390064549136,103.71405804261,889.868547817094,1364.21423398333,2266.57719022642,180.694952105377,222.714563660592,1290.14610299838,4.44444444444444,127.7361113445,0.00393815334677913,18.3224403206736,"kloonungari","kloon","ungari","VA_Kz_0039a_00-20-17_00-21-13",TRUE
3415,"vc_aaaaa_VA_Kz_0039a_00-20-17_00-21-13_1526989_clip3_wav_1.0_150_0.9.wav",-206.622985839844,40.4141006469727,128.062896728516,18.5185832977295,-53.0804786682129,21.2337474822998,-30.9052543640137,11.3112478256226,-23.1634750366211,8.30515003204346,25.282865524292,9.544846534729,24.9735527038574,8.66936683654785,15.5867538452148,5.23614740371704,9.47462368011475,5.44695806503296,19.6926078796387,5.38271808624268,11.8189249038696,10.88303565979,1.45464682579041,8.79007244110107,5.83994483947754,5.99704170227051,1151.63955280153,135.763418728669,0.161130532622337,22.5108808350555,4.02568836309385,19.6744807517866,6.70188727374253,29.3689601159262,5.15429784995864,28.0718498173888,4.31811269652267,26.4821049243773,3.74632513527565,21.6881193938627,3.1499857138015,56.8822344213122,5.56479369253399,1.9090921341558e-05,0.00014194619143381,343.228356243403,126.520746512903,924.021653326537,1395.29164573955,1966.78584755414,170.911737140675,515.738127680412,1120.22172841843,4.66760961810467,93.0155035739109,0.00400204699097378,19.4213218601728,"kloonungari","kloon","ungari","VA_Kz_0039a_00-20-17_00-21-13",TRUE
